entity_id,state,timestamp,last_changed
sensor.shelly_pro_3_em_netzbezug,377,1765565408.3191767,2025-12-12T19:50:08.319177
sensor.shelly_pro_3_em_netzbezug,375,1765566033.3190145,2025-12-12T20:00:33.319015
sensor.shelly_pro_3_em_netzbezug,372,1765566333.287265,2025-12-12T20:05:33.287265
sensor.shelly_pro_3_em_netzbezug,370,1765566598.2892897,2025-12-12T20:09:58.289290
sensor.shelly_pro_3_em_netzbezug,376,1765566958.3014643,2025-12-12T20:15:58.301464
sensor.shelly_pro_3_em_netzbezug,374,1765567223.293213,2025-12-12T20:20:23.293213
sensor.shelly_pro_3_em_netzbezug,386,1765567523.3046663,2025-12-12T20:25:23.304666
sensor.shelly_pro_3_em_netzbezug,830,1765567848.3002083,2025-12-12T20:30:48.300208
sensor.shelly_pro_3_em_netzbezug,440,1765568148.3335905,2025-12-12T20:35:48.333591
sensor.shelly_pro_3_em_netzbezug,398,1765568414.3912156,2025-12-12T20:40:14.391216
sensor.shelly_pro_3_em_netzbezug,396,1765568714.2875364,2025-12-12T20:45:14.287536
sensor.shelly_pro_3_em_netzbezug,376,1765569039.2872891,2025-12-12T20:50:39.287289
sensor.shelly_pro_3_em_netzbezug,375,1765569664.301571,2025-12-12T21:01:04.301571
sensor.shelly_pro_3_em_netzbezug,400,1765569964.3044512,2025-12-12T21:06:04.304451
sensor.shelly_pro_3_em_netzbezug,392,1765570289.2857625,2025-12-12T21:11:29.285763
sensor.shelly_pro_3_em_netzbezug,397,1765570529.3199677,2025-12-12T21:15:29.319968
sensor.shelly_pro_3_em_netzbezug,402,1765570854.4258194,2025-12-12T21:20:54.425819
sensor.shelly_pro_3_em_netzbezug,400,1765571154.387327,2025-12-12T21:25:54.387327
sensor.shelly_pro_3_em_netzbezug,416,1765571479.4531107,2025-12-12T21:31:19.453111
sensor.shelly_pro_3_em_netzbezug,406,1765571779.292872,2025-12-12T21:36:19.292872
sensor.shelly_pro_3_em_netzbezug,461,1765572104.5408046,2025-12-12T21:41:44.540805
sensor.shelly_pro_3_em_netzbezug,398,1765572344.2831714,2025-12-12T21:45:44.283171
sensor.shelly_pro_3_em_netzbezug,230,1765572644.2904823,2025-12-12T21:50:44.290482
sensor.shelly_pro_3_em_netzbezug,209,1765572969.3364732,2025-12-12T21:56:09.336473
sensor.shelly_pro_3_em_netzbezug,206,1765573269.2874973,2025-12-12T22:01:09.287497
sensor.shelly_pro_3_em_netzbezug,199,1765573594.291943,2025-12-12T22:06:34.291943
sensor.shelly_pro_3_em_netzbezug,198,1765573894.2956007,2025-12-12T22:11:34.295601
sensor.shelly_pro_3_em_netzbezug,205,1765574459.2883477,2025-12-12T22:20:59.288348
sensor.shelly_pro_3_em_netzbezug,178,1765574785.297821,2025-12-12T22:26:25.297821
sensor.shelly_pro_3_em_netzbezug,179,1765575085.2956054,2025-12-12T22:31:25.295605
sensor.shelly_pro_3_em_netzbezug,190,1765575410.311462,2025-12-12T22:36:50.311462
sensor.shelly_pro_3_em_netzbezug,187,1765575710.3350925,2025-12-12T22:41:50.335093
sensor.shelly_pro_3_em_netzbezug,209,1765575975.2829912,2025-12-12T22:46:15.282991
sensor.shelly_pro_3_em_netzbezug,215,1765576275.2963924,2025-12-12T22:51:15.296392
sensor.shelly_pro_3_em_netzbezug,208,1765576600.2849174,2025-12-12T22:56:40.284917
sensor.shelly_pro_3_em_netzbezug,206,1765576900.2808237,2025-12-12T23:01:40.280824
sensor.shelly_pro_3_em_netzbezug,205,1765577225.2893567,2025-12-12T23:07:05.289357
sensor.shelly_pro_3_em_netzbezug,213,1765577790.2835495,2025-12-12T23:16:30.283550
sensor.shelly_pro_3_em_netzbezug,225,1765578090.3012176,2025-12-12T23:21:30.301218
sensor.shelly_pro_3_em_netzbezug,213,1765578415.2883668,2025-12-12T23:26:55.288367
sensor.shelly_pro_3_em_netzbezug,186,1765578715.2952082,2025-12-12T23:31:55.295208
sensor.shelly_pro_3_em_netzbezug,187,1765579040.2834105,2025-12-12T23:37:20.283411
sensor.shelly_pro_3_em_netzbezug,185,1765579340.2826,2025-12-12T23:42:20.282600
sensor.shelly_pro_3_em_netzbezug,216,1765579665.301321,2025-12-12T23:47:45.301321
sensor.shelly_pro_3_em_netzbezug,201,1765579905.3029933,2025-12-12T23:51:45.302993
sensor.shelly_pro_3_em_netzbezug,203,1765580230.4361537,2025-12-12T23:57:10.436154
sensor.solarbank_3_e2700_pro_ac_hausabgabe,0,1765494000.0,2025-12-12T00:00:00
sensor.solarbank_3_e2700_pro_ac_hausabgabe,7,1765526500.3369017,2025-12-12T09:01:40.336902
sensor.solarbank_3_e2700_pro_ac_hausabgabe,10,1765527066.4501042,2025-12-12T09:11:06.450104
sensor.solarbank_3_e2700_pro_ac_hausabgabe,14,1765527366.3019335,2025-12-12T09:16:06.301934
sensor.solarbank_3_e2700_pro_ac_hausabgabe,17,1765527691.4643478,2025-12-12T09:21:31.464348
sensor.solarbank_3_e2700_pro_ac_hausabgabe,21,1765527991.2987947,2025-12-12T09:26:31.298795
sensor.solarbank_3_e2700_pro_ac_hausabgabe,31,1765528317.470062,2025-12-12T09:31:57.470062
sensor.solarbank_3_e2700_pro_ac_hausabgabe,41,1765528557.3058238,2025-12-12T09:35:57.305824
sensor.solarbank_3_e2700_pro_ac_hausabgabe,45,1765528857.2973208,2025-12-12T09:40:57.297321
sensor.solarbank_3_e2700_pro_ac_hausabgabe,37,1765529182.286915,2025-12-12T09:46:22.286915
sensor.solarbank_3_e2700_pro_ac_hausabgabe,42,1765529482.2839544,2025-12-12T09:51:22.283954
sensor.solarbank_3_e2700_pro_ac_hausabgabe,40,1765529807.2942421,2025-12-12T09:56:47.294242
sensor.solarbank_3_e2700_pro_ac_hausabgabe,43,1765530107.3025703,2025-12-12T10:01:47.302570
sensor.solarbank_3_e2700_pro_ac_hausabgabe,52,1765530373.3259537,2025-12-12T10:06:13.325954
sensor.solarbank_3_e2700_pro_ac_hausabgabe,60,1765530673.3908086,2025-12-12T10:11:13.390809
sensor.solarbank_3_e2700_pro_ac_hausabgabe,66,1765530999.3071465,2025-12-12T10:16:39.307147
sensor.solarbank_3_e2700_pro_ac_hausabgabe,64,1765531299.2974377,2025-12-12T10:21:39.297438
sensor.solarbank_3_e2700_pro_ac_hausabgabe,57,1765531625.30059,2025-12-12T10:27:05.300590
sensor.solarbank_3_e2700_pro_ac_hausabgabe,56,1765531925.2992644,2025-12-12T10:32:05.299264
sensor.solarbank_3_e2700_pro_ac_hausabgabe,57,1765532191.3089201,2025-12-12T10:36:31.308920
sensor.solarbank_3_e2700_pro_ac_hausabgabe,58,1765532491.2882135,2025-12-12T10:41:31.288213
sensor.solarbank_3_e2700_pro_ac_hausabgabe,60,1765533116.313431,2025-12-12T10:51:56.313431
sensor.solarbank_3_e2700_pro_ac_hausabgabe,86,1765533381.3506367,2025-12-12T10:56:21.350637
sensor.solarbank_3_e2700_pro_ac_hausabgabe,91,1765533501.285199,2025-12-12T10:58:21.285199
sensor.solarbank_3_e2700_pro_ac_hausabgabe,92,1765533561.2948864,2025-12-12T10:59:21.294886
sensor.solarbank_3_e2700_pro_ac_hausabgabe,94,1765533621.3013356,2025-12-12T11:00:21.301336
sensor.solarbank_3_e2700_pro_ac_hausabgabe,98,1765533681.2815623,2025-12-12T11:01:21.281562
sensor.solarbank_3_e2700_pro_ac_hausabgabe,101,1765533741.303426,2025-12-12T11:02:21.303426
sensor.solarbank_3_e2700_pro_ac_hausabgabe,114,1765534006.3801794,2025-12-12T11:06:46.380179
sensor.solarbank_3_e2700_pro_ac_hausabgabe,138,1765534306.353718,2025-12-12T11:11:46.353718
sensor.solarbank_3_e2700_pro_ac_hausabgabe,154,1765534631.290327,2025-12-12T11:17:11.290327
sensor.solarbank_3_e2700_pro_ac_hausabgabe,147,1765534931.2948017,2025-12-12T11:22:11.294802
sensor.solarbank_3_e2700_pro_ac_hausabgabe,169,1765535257.3350317,2025-12-12T11:27:37.335032
sensor.solarbank_3_e2700_pro_ac_hausabgabe,206,1765535497.3004048,2025-12-12T11:31:37.300405
sensor.solarbank_3_e2700_pro_ac_hausabgabe,210,1765535822.4368737,2025-12-12T11:37:02.436874
sensor.solarbank_3_e2700_pro_ac_hausabgabe,193,1765536122.2951207,2025-12-12T11:42:02.295121
sensor.solarbank_3_e2700_pro_ac_hausabgabe,177,1765536448.4597232,2025-12-12T11:47:28.459723
sensor.solarbank_3_e2700_pro_ac_hausabgabe,182,1765536748.2870202,2025-12-12T11:52:28.287020
sensor.solarbank_3_e2700_pro_ac_hausabgabe,205,1765537074.4522648,2025-12-12T11:57:54.452265
sensor.solarbank_3_e2700_pro_ac_hausabgabe,169,1765537314.3012412,2025-12-12T12:01:54.301241
sensor.solarbank_3_e2700_pro_ac_hausabgabe,161,1765537614.3196638,2025-12-12T12:06:54.319664
sensor.solarbank_3_e2700_pro_ac_hausabgabe,182,1765537940.3408458,2025-12-12T12:12:20.340846
sensor.solarbank_3_e2700_pro_ac_hausabgabe,89,1765538240.3021898,2025-12-12T12:17:20.302190
sensor.solarbank_3_e2700_pro_ac_hausabgabe,104,1765538565.3092601,2025-12-12T12:22:45.309260
sensor.solarbank_3_e2700_pro_ac_hausabgabe,264,1765538865.344784,2025-12-12T12:27:45.344784
sensor.solarbank_3_e2700_pro_ac_hausabgabe,219,1765539131.3339527,2025-12-12T12:32:11.333953
sensor.solarbank_3_e2700_pro_ac_hausabgabe,214,1765539431.294316,2025-12-12T12:37:11.294316
sensor.solarbank_3_e2700_pro_ac_hausabgabe,158,1765539756.345266,2025-12-12T12:42:36.345266
sensor.solarbank_3_e2700_pro_ac_hausabgabe,313,1765540056.299388,2025-12-12T12:47:36.299388
sensor.solarbank_3_e2700_pro_ac_hausabgabe,302,1765540381.5699556,2025-12-12T12:53:01.569956
sensor.solarbank_3_e2700_pro_ac_hausabgabe,213,1765540681.3169684,2025-12-12T12:58:01.316968
sensor.solarbank_3_e2700_pro_ac_hausabgabe,168,1765540947.294915,2025-12-12T13:02:27.294915
sensor.solarbank_3_e2700_pro_ac_hausabgabe,127,1765541247.3230922,2025-12-12T13:07:27.323092
sensor.solarbank_3_e2700_pro_ac_hausabgabe,117,1765541574.2843854,2025-12-12T13:12:54.284385
sensor.solarbank_3_e2700_pro_ac_hausabgabe,104,1765541874.3132567,2025-12-12T13:17:54.313257
sensor.solarbank_3_e2700_pro_ac_hausabgabe,79,1765542140.3093479,2025-12-12T13:22:20.309348
sensor.solarbank_3_e2700_pro_ac_hausabgabe,88,1765542440.3187673,2025-12-12T13:27:20.318767
sensor.solarbank_3_e2700_pro_ac_hausabgabe,73,1765542765.3233345,2025-12-12T13:32:45.323334
sensor.solarbank_3_e2700_pro_ac_hausabgabe,75,1765543065.2995162,2025-12-12T13:37:45.299516
sensor.solarbank_3_e2700_pro_ac_hausabgabe,65,1765543391.3202772,2025-12-12T13:43:11.320277
sensor.solarbank_3_e2700_pro_ac_hausabgabe,79,1765543691.4273458,2025-12-12T13:48:11.427346
sensor.solarbank_3_e2700_pro_ac_hausabgabe,116,1765544016.3053477,2025-12-12T13:53:36.305348
sensor.solarbank_3_e2700_pro_ac_hausabgabe,104,1765544256.324881,2025-12-12T13:57:36.324881
sensor.solarbank_3_e2700_pro_ac_hausabgabe,96,1765544581.438496,2025-12-12T14:03:01.438496
sensor.solarbank_3_e2700_pro_ac_hausabgabe,85,1765544881.3427422,2025-12-12T14:08:01.342742
sensor.solarbank_3_e2700_pro_ac_hausabgabe,83,1765545207.4581318,2025-12-12T14:13:27.458132
sensor.solarbank_3_e2700_pro_ac_hausabgabe,76,1765545507.291648,2025-12-12T14:18:27.291648
sensor.solarbank_3_e2700_pro_ac_hausabgabe,72,1765545832.4391222,2025-12-12T14:23:52.439122
sensor.solarbank_3_e2700_pro_ac_hausabgabe,70,1765546072.2889814,2025-12-12T14:27:52.288981
sensor.solarbank_3_e2700_pro_ac_hausabgabe,64,1765546372.2867289,2025-12-12T14:32:52.286729
sensor.solarbank_3_e2700_pro_ac_hausabgabe,58,1765546698.3009217,2025-12-12T14:38:18.300922
sensor.solarbank_3_e2700_pro_ac_hausabgabe,48,1765546998.286613,2025-12-12T14:43:18.286613
sensor.solarbank_3_e2700_pro_ac_hausabgabe,36,1765547323.2899852,2025-12-12T14:48:43.289985
sensor.solarbank_3_e2700_pro_ac_hausabgabe,31,1765547623.3746557,2025-12-12T14:53:43.374656
sensor.solarbank_3_e2700_pro_ac_hausabgabe,28,1765547889.3144088,2025-12-12T14:58:09.314409
sensor.solarbank_3_e2700_pro_ac_hausabgabe,27,1765548189.2997797,2025-12-12T15:03:09.299780
sensor.solarbank_3_e2700_pro_ac_hausabgabe,25,1765548515.3246746,2025-12-12T15:08:35.324675
sensor.solarbank_3_e2700_pro_ac_hausabgabe,22,1765548815.2938833,2025-12-12T15:13:35.293883
sensor.solarbank_3_e2700_pro_ac_hausabgabe,19,1765549141.62294,2025-12-12T15:19:01.622940
sensor.solarbank_3_e2700_pro_ac_hausabgabe,13,1765549441.305411,2025-12-12T15:24:01.305411
sensor.solarbank_3_e2700_pro_ac_hausabgabe,11,1765549706.3137004,2025-12-12T15:28:26.313700
sensor.solarbank_3_e2700_pro_ac_hausabgabe,10,1765550009.305126,2025-12-12T15:33:29.305126
sensor.solarbank_3_e2700_pro_ac_hausabgabe,7,1765550335.291684,2025-12-12T15:38:55.291684
sensor.solarbank_3_e2700_pro_ac_hausabgabe,6,1765550900.2895489,2025-12-12T15:48:20.289549
sensor.solarbank_3_e2700_pro_ac_hausabgabe,0,1765551526.3347266,2025-12-12T15:58:46.334727
sensor.solarbank_3_e2700_pro_solarleistung,0,1765494000.0,2025-12-12T00:00:00
sensor.solarbank_3_e2700_pro_solarleistung,7,1765526500.3347318,2025-12-12T09:01:40.334732
sensor.solarbank_3_e2700_pro_solarleistung,10,1765527066.4479775,2025-12-12T09:11:06.447978
sensor.solarbank_3_e2700_pro_solarleistung,14,1765527366.2998912,2025-12-12T09:16:06.299891
sensor.solarbank_3_e2700_pro_solarleistung,17,1765527691.462126,2025-12-12T09:21:31.462126
sensor.solarbank_3_e2700_pro_solarleistung,21,1765527991.296749,2025-12-12T09:26:31.296749
sensor.solarbank_3_e2700_pro_solarleistung,31,1765528317.4679906,2025-12-12T09:31:57.467991
sensor.solarbank_3_e2700_pro_solarleistung,41,1765528557.303731,2025-12-12T09:35:57.303731
sensor.solarbank_3_e2700_pro_solarleistung,45,1765528857.2951446,2025-12-12T09:40:57.295145
sensor.solarbank_3_e2700_pro_solarleistung,37,1765529182.2847776,2025-12-12T09:46:22.284778
sensor.solarbank_3_e2700_pro_solarleistung,42,1765529482.2820508,2025-12-12T09:51:22.282051
sensor.solarbank_3_e2700_pro_solarleistung,40,1765529807.292183,2025-12-12T09:56:47.292183
sensor.solarbank_3_e2700_pro_solarleistung,43,1765530107.3006496,2025-12-12T10:01:47.300650
sensor.solarbank_3_e2700_pro_solarleistung,52,1765530373.3238518,2025-12-12T10:06:13.323852
sensor.solarbank_3_e2700_pro_solarleistung,60,1765530673.3887722,2025-12-12T10:11:13.388772
sensor.solarbank_3_e2700_pro_solarleistung,66,1765530999.305036,2025-12-12T10:16:39.305036
sensor.solarbank_3_e2700_pro_solarleistung,64,1765531299.2955081,2025-12-12T10:21:39.295508
sensor.solarbank_3_e2700_pro_solarleistung,57,1765531625.2985563,2025-12-12T10:27:05.298556
sensor.solarbank_3_e2700_pro_solarleistung,56,1765531925.2974546,2025-12-12T10:32:05.297455
sensor.solarbank_3_e2700_pro_solarleistung,57,1765532191.3071349,2025-12-12T10:36:31.307135
sensor.solarbank_3_e2700_pro_solarleistung,58,1765532491.2864244,2025-12-12T10:41:31.286424
sensor.solarbank_3_e2700_pro_solarleistung,60,1765533116.3115835,2025-12-12T10:51:56.311584
sensor.solarbank_3_e2700_pro_solarleistung,86,1765533381.3484724,2025-12-12T10:56:21.348472
sensor.solarbank_3_e2700_pro_solarleistung,91,1765533501.2831745,2025-12-12T10:58:21.283175
sensor.solarbank_3_e2700_pro_solarleistung,92,1765533561.29312,2025-12-12T10:59:21.293120
sensor.solarbank_3_e2700_pro_solarleistung,94,1765533621.2995098,2025-12-12T11:00:21.299510
sensor.solarbank_3_e2700_pro_solarleistung,98,1765533681.279531,2025-12-12T11:01:21.279531
sensor.solarbank_3_e2700_pro_solarleistung,101,1765533741.3015406,2025-12-12T11:02:21.301541
sensor.solarbank_3_e2700_pro_solarleistung,114,1765534006.3780413,2025-12-12T11:06:46.378041
sensor.solarbank_3_e2700_pro_solarleistung,138,1765534306.3517091,2025-12-12T11:11:46.351709
sensor.solarbank_3_e2700_pro_solarleistung,154,1765534631.2882743,2025-12-12T11:17:11.288274
sensor.solarbank_3_e2700_pro_solarleistung,147,1765534931.2928238,2025-12-12T11:22:11.292824
sensor.solarbank_3_e2700_pro_solarleistung,169,1765535257.3329592,2025-12-12T11:27:37.332959
sensor.solarbank_3_e2700_pro_solarleistung,206,1765535497.298403,2025-12-12T11:31:37.298403
sensor.solarbank_3_e2700_pro_solarleistung,210,1765535822.434778,2025-12-12T11:37:02.434778
sensor.solarbank_3_e2700_pro_solarleistung,193,1765536122.2931595,2025-12-12T11:42:02.293159
sensor.solarbank_3_e2700_pro_solarleistung,177,1765536448.457663,2025-12-12T11:47:28.457663
sensor.solarbank_3_e2700_pro_solarleistung,182,1765536748.2849545,2025-12-12T11:52:28.284955
sensor.solarbank_3_e2700_pro_solarleistung,205,1765537074.4502234,2025-12-12T11:57:54.450223
sensor.solarbank_3_e2700_pro_solarleistung,169,1765537314.2992537,2025-12-12T12:01:54.299254
sensor.solarbank_3_e2700_pro_solarleistung,161,1765537614.3111372,2025-12-12T12:06:54.311137
sensor.solarbank_3_e2700_pro_solarleistung,182,1765537940.3388016,2025-12-12T12:12:20.338802
sensor.solarbank_3_e2700_pro_solarleistung,89,1765538240.3002114,2025-12-12T12:17:20.300211
sensor.solarbank_3_e2700_pro_solarleistung,104,1765538565.3072872,2025-12-12T12:22:45.307287
sensor.solarbank_3_e2700_pro_solarleistung,264,1765538865.342745,2025-12-12T12:27:45.342745
sensor.solarbank_3_e2700_pro_solarleistung,219,1765539131.3319793,2025-12-12T12:32:11.331979
sensor.solarbank_3_e2700_pro_solarleistung,214,1765539431.2922928,2025-12-12T12:37:11.292293
sensor.solarbank_3_e2700_pro_solarleistung,158,1765539756.3432732,2025-12-12T12:42:36.343273
sensor.solarbank_3_e2700_pro_solarleistung,313,1765540056.2973871,2025-12-12T12:47:36.297387
sensor.solarbank_3_e2700_pro_solarleistung,302,1765540381.5679529,2025-12-12T12:53:01.567953
sensor.solarbank_3_e2700_pro_solarleistung,213,1765540681.3148634,2025-12-12T12:58:01.314863
sensor.solarbank_3_e2700_pro_solarleistung,168,1765540947.2928858,2025-12-12T13:02:27.292886
sensor.solarbank_3_e2700_pro_solarleistung,127,1765541247.3209224,2025-12-12T13:07:27.320922
sensor.solarbank_3_e2700_pro_solarleistung,117,1765541574.2823575,2025-12-12T13:12:54.282357
sensor.solarbank_3_e2700_pro_solarleistung,104,1765541874.311216,2025-12-12T13:17:54.311216
sensor.solarbank_3_e2700_pro_solarleistung,79,1765542140.3072946,2025-12-12T13:22:20.307295
sensor.solarbank_3_e2700_pro_solarleistung,88,1765542440.3106875,2025-12-12T13:27:20.310688
sensor.solarbank_3_e2700_pro_solarleistung,73,1765542765.3212848,2025-12-12T13:32:45.321285
sensor.solarbank_3_e2700_pro_solarleistung,75,1765543065.2976298,2025-12-12T13:37:45.297630
sensor.solarbank_3_e2700_pro_solarleistung,65,1765543391.318291,2025-12-12T13:43:11.318291
sensor.solarbank_3_e2700_pro_solarleistung,79,1765543691.42521,2025-12-12T13:48:11.425210
sensor.solarbank_3_e2700_pro_solarleistung,116,1765544016.3032963,2025-12-12T13:53:36.303296
sensor.solarbank_3_e2700_pro_solarleistung,104,1765544256.3228955,2025-12-12T13:57:36.322896
sensor.solarbank_3_e2700_pro_solarleistung,96,1765544581.4364092,2025-12-12T14:03:01.436409
sensor.solarbank_3_e2700_pro_solarleistung,85,1765544881.3407514,2025-12-12T14:08:01.340751
sensor.solarbank_3_e2700_pro_solarleistung,83,1765545207.4560788,2025-12-12T14:13:27.456079
sensor.solarbank_3_e2700_pro_solarleistung,76,1765545507.2896683,2025-12-12T14:18:27.289668
sensor.solarbank_3_e2700_pro_solarleistung,72,1765545832.437065,2025-12-12T14:23:52.437065
sensor.solarbank_3_e2700_pro_solarleistung,70,1765546072.286931,2025-12-12T14:27:52.286931
sensor.solarbank_3_e2700_pro_solarleistung,64,1765546372.2845955,2025-12-12T14:32:52.284595
sensor.solarbank_3_e2700_pro_solarleistung,58,1765546698.298792,2025-12-12T14:38:18.298792
sensor.solarbank_3_e2700_pro_solarleistung,48,1765546998.2845454,2025-12-12T14:43:18.284545
sensor.solarbank_3_e2700_pro_solarleistung,36,1765547323.2879791,2025-12-12T14:48:43.287979
sensor.solarbank_3_e2700_pro_solarleistung,31,1765547623.3725545,2025-12-12T14:53:43.372555
sensor.solarbank_3_e2700_pro_solarleistung,28,1765547889.3125055,2025-12-12T14:58:09.312505
sensor.solarbank_3_e2700_pro_solarleistung,27,1765548189.2978542,2025-12-12T15:03:09.297854
sensor.solarbank_3_e2700_pro_solarleistung,25,1765548515.322825,2025-12-12T15:08:35.322825
sensor.solarbank_3_e2700_pro_solarleistung,22,1765548815.2919638,2025-12-12T15:13:35.291964
sensor.solarbank_3_e2700_pro_solarleistung,19,1765549141.6209807,2025-12-12T15:19:01.620981
sensor.solarbank_3_e2700_pro_solarleistung,13,1765549441.2953231,2025-12-12T15:24:01.295323
sensor.solarbank_3_e2700_pro_solarleistung,11,1765549706.3061585,2025-12-12T15:28:26.306159
sensor.solarbank_3_e2700_pro_solarleistung,10,1765550009.3000898,2025-12-12T15:33:29.300090
sensor.solarbank_3_e2700_pro_solarleistung,7,1765550335.289731,2025-12-12T15:38:55.289731
sensor.solarbank_3_e2700_pro_solarleistung,6,1765550900.2876198,2025-12-12T15:48:20.287620
sensor.solarbank_3_e2700_pro_solarleistung,0,1765551526.315429,2025-12-12T15:58:46.315429
sensor.solarbank_3_e2700_pro_akkuenergie,268,1765494000.0,2025-12-12T00:00:00
sensor.anker_solix_akku_ladung,0.0,1765494000.0,2025-12-12T00:00:00
